hilbert_order,q_node,threshold,gt,found,tp,fp,fn,precision,recall,jaccard
14,clab-nebula-serf20,40,102,156,99,57,3,0.6346,0.9706,0.6226
14,clab-nebula-serf20,45,118,159,118,41,0,0.7421,1.0000,0.7421
14,clab-nebula-serf20,50,124,161,124,37,0,0.7702,1.0000,0.7702
14,clab-nebula-serf20,55,129,161,129,32,0,0.8012,1.0000,0.8012
14,clab-nebula-serf20,60,154,161,154,7,0,0.9565,1.0000,0.9565
14,clab-nebula-serf25,5,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf25,10,4,0,0,0,4,0.0000,0.0000,0.0000
14,clab-nebula-serf25,15,12,0,0,0,12,0.0000,0.0000,0.0000
14,clab-nebula-serf25,20,28,0,0,0,28,0.0000,0.0000,0.0000
14,clab-nebula-serf25,25,44,0,0,0,44,0.0000,0.0000,0.0000
14,clab-nebula-serf25,30,81,62,55,7,26,0.8871,0.6790,0.6250
14,clab-nebula-serf25,35,93,99,77,22,16,0.7778,0.8280,0.6696
14,clab-nebula-serf25,40,102,152,99,53,3,0.6513,0.9706,0.6387
14,clab-nebula-serf25,45,119,156,116,40,3,0.7436,0.9748,0.7296
14,clab-nebula-serf25,50,124,161,124,37,0,0.7702,1.0000,0.7702
14,clab-nebula-serf25,55,127,161,127,34,0,0.7888,1.0000,0.7888
14,clab-nebula-serf25,60,154,161,154,7,0,0.9565,1.0000,0.9565
14,clab-nebula-serf30,5,1,0,0,0,1,0.0000,0.0000,0.0000
14,clab-nebula-serf30,10,13,0,0,0,13,0.0000,0.0000,0.0000
14,clab-nebula-serf30,15,28,0,0,0,28,0.0000,0.0000,0.0000
14,clab-nebula-serf30,20,45,0,0,0,45,0.0000,0.0000,0.0000
14,clab-nebula-serf30,25,81,64,55,9,26,0.8594,0.6790,0.6111
14,clab-nebula-serf30,30,93,99,77,22,16,0.7778,0.8280,0.6696
14,clab-nebula-serf30,35,102,152,99,53,3,0.6513,0.9706,0.6387
14,clab-nebula-serf30,40,119,157,117,40,2,0.7452,0.9832,0.7358
14,clab-nebula-serf30,45,124,161,124,37,0,0.7702,1.0000,0.7702
14,clab-nebula-serf30,50,128,161,128,33,0,0.7950,1.0000,0.7950
14,clab-nebula-serf30,55,154,161,154,7,0,0.9565,1.0000,0.9565
14,clab-nebula-serf30,60,154,161,154,7,0,0.9565,1.0000,0.9565
14,clab-nebula-serf35,5,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf35,10,1,0,0,0,1,0.0000,0.0000,0.0000
14,clab-nebula-serf35,15,7,0,0,0,7,0.0000,0.0000,0.0000
14,clab-nebula-serf35,20,26,0,0,0,26,0.0000,0.0000,0.0000
14,clab-nebula-serf35,25,63,0,0,0,63,0.0000,0.0000,0.0000
14,clab-nebula-serf35,30,85,0,0,0,85,0.0000,0.0000,0.0000
14,clab-nebula-serf35,35,95,75,60,15,35,0.8000,0.6316,0.5455
14,clab-nebula-serf35,40,111,111,90,21,21,0.8108,0.8108,0.6818
14,clab-nebula-serf35,45,121,152,118,34,3,0.7763,0.9752,0.7613
14,clab-nebula-serf35,50,124,159,124,35,0,0.7799,1.0000,0.7799
14,clab-nebula-serf35,55,145,161,145,16,0,0.9006,1.0000,0.9006
14,clab-nebula-serf35,60,154,161,154,7,0,0.9565,1.0000,0.9565
14,clab-nebula-serf40,5,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf40,10,1,0,0,0,1,0.0000,0.0000,0.0000
14,clab-nebula-serf40,15,11,0,0,0,11,0.0000,0.0000,0.0000
14,clab-nebula-serf40,20,35,0,0,0,35,0.0000,0.0000,0.0000
14,clab-nebula-serf40,25,71,0,0,0,71,0.0000,0.0000,0.0000
14,clab-nebula-serf40,30,87,0,0,0,87,0.0000,0.0000,0.0000
14,clab-nebula-serf40,35,98,82,59,23,39,0.7195,0.6020,0.4876
14,clab-nebula-serf40,40,118,138,101,37,17,0.7319,0.8559,0.6516
14,clab-nebula-serf40,45,122,153,119,34,3,0.7778,0.9754,0.7628
14,clab-nebula-serf40,50,126,159,126,33,0,0.7925,1.0000,0.7925
14,clab-nebula-serf40,55,153,161,153,8,0,0.9503,1.0000,0.9503
14,clab-nebula-serf40,60,154,161,154,7,0,0.9565,1.0000,0.9565
14,clab-nebula-serf45,5,2,0,0,0,2,0.0000,0.0000,0.0000
14,clab-nebula-serf45,10,8,0,0,0,8,0.0000,0.0000,0.0000
14,clab-nebula-serf45,15,22,0,0,0,22,0.0000,0.0000,0.0000
14,clab-nebula-serf45,20,40,0,0,0,40,0.0000,0.0000,0.0000
14,clab-nebula-serf45,25,80,19,19,0,61,1.0000,0.2375,0.2375
14,clab-nebula-serf45,30,90,83,58,25,32,0.6988,0.6444,0.5043
14,clab-nebula-serf45,35,118,140,103,37,15,0.7357,0.8729,0.6645
14,clab-nebula-serf45,40,121,156,118,38,3,0.7564,0.9752,0.7421
14,clab-nebula-serf45,45,124,161,124,37,0,0.7702,1.0000,0.7702
14,clab-nebula-serf45,50,145,161,145,16,0,0.9006,1.0000,0.9006
14,clab-nebula-serf45,55,154,161,154,7,0,0.9565,1.0000,0.9565
14,clab-nebula-serf45,60,155,161,155,6,0,0.9627,1.0000,0.9627
14,clab-nebula-serf50,5,3,0,0,0,3,0.0000,0.0000,0.0000
14,clab-nebula-serf50,10,8,0,0,0,8,0.0000,0.0000,0.0000
14,clab-nebula-serf50,15,23,0,0,0,23,0.0000,0.0000,0.0000
14,clab-nebula-serf50,20,41,0,0,0,41,0.0000,0.0000,0.0000
14,clab-nebula-serf50,25,81,19,19,0,62,1.0000,0.2346,0.2346
14,clab-nebula-serf50,30,93,83,59,24,34,0.7108,0.6344,0.5043
14,clab-nebula-serf50,35,118,140,103,37,15,0.7357,0.8729,0.6645
14,clab-nebula-serf50,40,122,156,119,37,3,0.7628,0.9754,0.7484
14,clab-nebula-serf50,45,125,161,125,36,0,0.7764,1.0000,0.7764
14,clab-nebula-serf50,50,153,161,153,8,0,0.9503,1.0000,0.9503
14,clab-nebula-serf50,55,154,161,154,7,0,0.9565,1.0000,0.9565
14,clab-nebula-serf50,60,156,161,156,5,0,0.9689,1.0000,0.9689
14,clab-nebula-serf55,5,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf55,10,9,0,0,0,9,0.0000,0.0000,0.0000
14,clab-nebula-serf55,15,23,0,0,0,23,0.0000,0.0000,0.0000
14,clab-nebula-serf55,20,64,0,0,0,64,0.0000,0.0000,0.0000
14,clab-nebula-serf55,25,83,0,0,0,83,0.0000,0.0000,0.0000
14,clab-nebula-serf55,30,96,72,58,14,38,0.8056,0.6042,0.5273
14,clab-nebula-serf55,35,119,99,88,11,31,0.8889,0.7395,0.6769
14,clab-nebula-serf55,40,121,152,118,34,3,0.7763,0.9752,0.7613
14,clab-nebula-serf55,45,126,156,123,33,3,0.7885,0.9762,0.7736
14,clab-nebula-serf55,50,153,161,153,8,0,0.9503,1.0000,0.9503
14,clab-nebula-serf55,55,154,161,154,7,0,0.9565,1.0000,0.9565
14,clab-nebula-serf55,60,157,161,157,4,0,0.9752,1.0000,0.9752
14,clab-nebula-serf60,5,4,0,0,0,4,0.0000,0.0000,0.0000
14,clab-nebula-serf60,10,10,0,0,0,10,0.0000,0.0000,0.0000
14,clab-nebula-serf60,15,42,0,0,0,42,0.0000,0.0000,0.0000
14,clab-nebula-serf60,20,70,0,0,0,70,0.0000,0.0000,0.0000
14,clab-nebula-serf60,25,87,0,0,0,87,0.0000,0.0000,0.0000
14,clab-nebula-serf60,30,111,82,67,15,44,0.8171,0.6036,0.5317
14,clab-nebula-serf60,35,120,138,104,34,16,0.7536,0.8667,0.6753
14,clab-nebula-serf60,40,124,156,121,35,3,0.7756,0.9758,0.7610
14,clab-nebula-serf60,45,143,159,143,16,0,0.8994,1.0000,0.8994
14,clab-nebula-serf60,50,154,161,154,7,0,0.9565,1.0000,0.9565
14,clab-nebula-serf60,55,154,161,154,7,0,0.9565,1.0000,0.9565
14,clab-nebula-serf60,60,158,161,158,3,0,0.9814,1.0000,0.9814
14,clab-nebula-serf65,5,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf65,10,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf65,15,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf65,20,23,0,0,0,23,0.0000,0.0000,0.0000
14,clab-nebula-serf65,25,62,0,0,0,62,0.0000,0.0000,0.0000
14,clab-nebula-serf65,30,95,24,23,1,72,0.9583,0.2421,0.2396
14,clab-nebula-serf65,35,115,142,113,29,2,0.7958,0.9826,0.7847
14,clab-nebula-serf65,40,122,156,119,37,3,0.7628,0.9754,0.7484
14,clab-nebula-serf65,45,126,161,126,35,0,0.7826,1.0000,0.7826
14,clab-nebula-serf65,50,152,161,152,9,0,0.9441,1.0000,0.9441
14,clab-nebula-serf65,55,154,161,154,7,0,0.9565,1.0000,0.9565
14,clab-nebula-serf65,60,155,161,155,6,0,0.9627,1.0000,0.9627
14,clab-nebula-serf70,5,3,0,0,0,3,0.0000,0.0000,0.0000
14,clab-nebula-serf70,10,19,0,0,0,19,0.0000,0.0000,0.0000
14,clab-nebula-serf70,15,36,0,0,0,36,0.0000,0.0000,0.0000
14,clab-nebula-serf70,20,66,0,0,0,66,0.0000,0.0000,0.0000
14,clab-nebula-serf70,25,87,29,27,2,60,0.9310,0.3103,0.3034
14,clab-nebula-serf70,30,110,82,63,19,47,0.7683,0.5727,0.4884
14,clab-nebula-serf70,35,119,138,103,35,16,0.7464,0.8655,0.6688
14,clab-nebula-serf70,40,124,156,122,34,2,0.7821,0.9839,0.7722
14,clab-nebula-serf70,45,147,159,147,12,0,0.9245,1.0000,0.9245
14,clab-nebula-serf70,50,154,161,154,7,0,0.9565,1.0000,0.9565
14,clab-nebula-serf70,55,158,161,158,3,0,0.9814,1.0000,0.9814
14,clab-nebula-serf70,60,161,161,161,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf75,5,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf75,10,7,0,0,0,7,0.0000,0.0000,0.0000
14,clab-nebula-serf75,15,26,0,0,0,26,0.0000,0.0000,0.0000
14,clab-nebula-serf75,20,41,0,0,0,41,0.0000,0.0000,0.0000
14,clab-nebula-serf75,25,76,0,0,0,76,0.0000,0.0000,0.0000
14,clab-nebula-serf75,30,100,34,25,9,75,0.7353,0.2500,0.2294
14,clab-nebula-serf75,35,115,99,73,26,42,0.7374,0.6348,0.5177
14,clab-nebula-serf75,40,122,159,122,37,0,0.7673,1.0000,0.7673
14,clab-nebula-serf75,45,135,161,135,26,0,0.8385,1.0000,0.8385
14,clab-nebula-serf75,50,154,161,154,7,0,0.9565,1.0000,0.9565
14,clab-nebula-serf75,55,155,161,155,6,0,0.9627,1.0000,0.9627
14,clab-nebula-serf75,60,158,161,158,3,0,0.9814,1.0000,0.9814
14,clab-nebula-serf80,5,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf80,10,14,0,0,0,14,0.0000,0.0000,0.0000
14,clab-nebula-serf80,15,32,0,0,0,32,0.0000,0.0000,0.0000
14,clab-nebula-serf80,20,55,0,0,0,55,0.0000,0.0000,0.0000
14,clab-nebula-serf80,25,84,0,0,0,84,0.0000,0.0000,0.0000
14,clab-nebula-serf80,30,110,67,42,25,68,0.6269,0.3818,0.3111
14,clab-nebula-serf80,35,120,146,118,28,2,0.8082,0.9833,0.7973
14,clab-nebula-serf80,40,127,161,127,34,0,0.7888,1.0000,0.7888
14,clab-nebula-serf80,45,152,161,152,9,0,0.9441,1.0000,0.9441
14,clab-nebula-serf80,50,154,161,154,7,0,0.9565,1.0000,0.9565
14,clab-nebula-serf80,55,156,161,156,5,0,0.9689,1.0000,0.9689
14,clab-nebula-serf80,60,159,161,159,2,0,0.9876,1.0000,0.9876
14,clab-nebula-serf85,5,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf85,10,4,0,0,0,4,0.0000,0.0000,0.0000
14,clab-nebula-serf85,15,19,0,0,0,19,0.0000,0.0000,0.0000
14,clab-nebula-serf85,20,35,0,0,0,35,0.0000,0.0000,0.0000
14,clab-nebula-serf85,25,57,0,0,0,57,0.0000,0.0000,0.0000
14,clab-nebula-serf85,30,82,56,18,38,64,0.3214,0.2195,0.1500
14,clab-nebula-serf85,35,111,87,53,34,58,0.6092,0.4775,0.3655
14,clab-nebula-serf85,40,119,151,119,32,0,0.7881,1.0000,0.7881
14,clab-nebula-serf85,45,134,161,134,27,0,0.8323,1.0000,0.8323
14,clab-nebula-serf85,50,149,161,149,12,0,0.9255,1.0000,0.9255
14,clab-nebula-serf85,55,154,161,154,7,0,0.9565,1.0000,0.9565
14,clab-nebula-serf85,60,157,161,157,4,0,0.9752,1.0000,0.9752
14,clab-nebula-serf90,5,2,0,0,0,2,0.0000,0.0000,0.0000
14,clab-nebula-serf90,10,9,0,0,0,9,0.0000,0.0000,0.0000
14,clab-nebula-serf90,15,30,0,0,0,30,0.0000,0.0000,0.0000
14,clab-nebula-serf90,20,49,0,0,0,49,0.0000,0.0000,0.0000
14,clab-nebula-serf90,25,78,0,0,0,78,0.0000,0.0000,0.0000
14,clab-nebula-serf90,30,101,72,41,31,60,0.5694,0.4059,0.3106
14,clab-nebula-serf90,35,119,88,57,31,62,0.6477,0.4790,0.3800
14,clab-nebula-serf90,40,122,161,122,39,0,0.7578,1.0000,0.7578
14,clab-nebula-serf90,45,137,161,137,24,0,0.8509,1.0000,0.8509
14,clab-nebula-serf90,50,154,161,154,7,0,0.9565,1.0000,0.9565
14,clab-nebula-serf90,55,155,161,155,6,0,0.9627,1.0000,0.9627
14,clab-nebula-serf90,60,159,161,159,2,0,0.9876,1.0000,0.9876
14,clab-nebula-serf95,5,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf95,10,10,0,0,0,10,0.0000,0.0000,0.0000
14,clab-nebula-serf95,15,30,0,0,0,30,0.0000,0.0000,0.0000
14,clab-nebula-serf95,20,50,0,0,0,50,0.0000,0.0000,0.0000
14,clab-nebula-serf95,25,80,0,0,0,80,0.0000,0.0000,0.0000
14,clab-nebula-serf95,30,104,72,42,30,62,0.5833,0.4038,0.3134
14,clab-nebula-serf95,35,119,88,57,31,62,0.6477,0.4790,0.3800
14,clab-nebula-serf95,40,124,161,124,37,0,0.7702,1.0000,0.7702
14,clab-nebula-serf95,45,142,161,142,19,0,0.8820,1.0000,0.8820
14,clab-nebula-serf95,50,154,161,154,7,0,0.9565,1.0000,0.9565
14,clab-nebula-serf95,55,154,161,154,7,0,0.9565,1.0000,0.9565
14,clab-nebula-serf95,60,159,161,159,2,0,0.9876,1.0000,0.9876
14,clab-nebula-serf100,5,6,0,0,0,6,0.0000,0.0000,0.0000
14,clab-nebula-serf100,10,7,0,0,0,7,0.0000,0.0000,0.0000
14,clab-nebula-serf100,15,8,0,0,0,8,0.0000,0.0000,0.0000
14,clab-nebula-serf100,20,14,0,0,0,14,0.0000,0.0000,0.0000
14,clab-nebula-serf100,25,25,10,9,1,16,0.9000,0.3600,0.3462
14,clab-nebula-serf100,30,59,140,54,86,5,0.3857,0.9153,0.3724
14,clab-nebula-serf100,35,89,156,88,68,1,0.5641,0.9888,0.5605
14,clab-nebula-serf100,40,137,161,137,24,0,0.8509,1.0000,0.8509
14,clab-nebula-serf100,45,150,161,150,11,0,0.9317,1.0000,0.9317
14,clab-nebula-serf100,50,159,161,159,2,0,0.9876,1.0000,0.9876
14,clab-nebula-serf100,55,160,161,160,1,0,0.9938,1.0000,0.9938
14,clab-nebula-serf100,60,161,161,161,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf105,5,1,0,0,0,1,0.0000,0.0000,0.0000
14,clab-nebula-serf105,10,3,0,0,0,3,0.0000,0.0000,0.0000
14,clab-nebula-serf105,15,8,0,0,0,8,0.0000,0.0000,0.0000
14,clab-nebula-serf105,20,25,0,0,0,25,0.0000,0.0000,0.0000
14,clab-nebula-serf105,25,54,0,0,0,54,0.0000,0.0000,0.0000
14,clab-nebula-serf105,30,86,65,42,23,44,0.6462,0.4884,0.3853
14,clab-nebula-serf105,35,123,103,79,24,44,0.7670,0.6423,0.5374
14,clab-nebula-serf105,40,145,161,145,16,0,0.9006,1.0000,0.9006
14,clab-nebula-serf105,45,153,161,153,8,0,0.9503,1.0000,0.9503
14,clab-nebula-serf105,50,155,161,155,6,0,0.9627,1.0000,0.9627
14,clab-nebula-serf105,55,160,161,160,1,0,0.9938,1.0000,0.9938
14,clab-nebula-serf105,60,161,161,161,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf110,5,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf110,10,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf110,15,2,0,0,0,2,0.0000,0.0000,0.0000
14,clab-nebula-serf110,20,7,0,0,0,7,0.0000,0.0000,0.0000
14,clab-nebula-serf110,25,15,0,0,0,15,0.0000,0.0000,0.0000
14,clab-nebula-serf110,30,37,0,0,0,37,0.0000,0.0000,0.0000
14,clab-nebula-serf110,35,69,34,15,19,54,0.4412,0.2174,0.1705
14,clab-nebula-serf110,40,107,78,57,21,50,0.7308,0.5327,0.4453
14,clab-nebula-serf110,45,143,149,133,16,10,0.8926,0.9301,0.8365
14,clab-nebula-serf110,50,148,161,148,13,0,0.9193,1.0000,0.9193
14,clab-nebula-serf110,55,154,161,154,7,0,0.9565,1.0000,0.9565
14,clab-nebula-serf110,60,157,161,157,4,0,0.9752,1.0000,0.9752
14,clab-nebula-serf115,5,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf115,10,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf115,15,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf115,20,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf115,25,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf115,30,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf115,35,1,0,0,0,1,0.0000,0.0000,0.0000
14,clab-nebula-serf115,40,3,4,1,3,2,0.2500,0.3333,0.1667
14,clab-nebula-serf115,45,6,8,1,7,5,0.1250,0.1667,0.0769
14,clab-nebula-serf115,50,23,61,15,46,8,0.2459,0.6522,0.2174
14,clab-nebula-serf115,55,57,88,48,40,9,0.5455,0.8421,0.4948
14,clab-nebula-serf115,60,103,161,103,58,0,0.6398,1.0000,0.6398
14,clab-nebula-serf120,5,2,0,0,0,2,0.0000,0.0000,0.0000
14,clab-nebula-serf120,10,2,0,0,0,2,0.0000,0.0000,0.0000
14,clab-nebula-serf120,15,2,0,0,0,2,0.0000,0.0000,0.0000
14,clab-nebula-serf120,20,2,3,2,1,0,0.6667,1.0000,0.6667
14,clab-nebula-serf120,25,2,61,2,59,0,0.0328,1.0000,0.0328
14,clab-nebula-serf120,30,3,88,3,85,0,0.0341,1.0000,0.0341
14,clab-nebula-serf120,35,3,161,3,158,0,0.0186,1.0000,0.0186
14,clab-nebula-serf120,40,3,161,3,158,0,0.0186,1.0000,0.0186
14,clab-nebula-serf120,45,5,161,5,156,0,0.0311,1.0000,0.0311
14,clab-nebula-serf120,50,14,161,14,147,0,0.0870,1.0000,0.0870
14,clab-nebula-serf120,55,24,161,24,137,0,0.1491,1.0000,0.1491
14,clab-nebula-serf120,60,48,161,48,113,0,0.2981,1.0000,0.2981
14,clab-nebula-serf125,5,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf125,10,3,0,0,0,3,0.0000,0.0000,0.0000
14,clab-nebula-serf125,15,12,0,0,0,12,0.0000,0.0000,0.0000
14,clab-nebula-serf125,20,45,0,0,0,45,0.0000,0.0000,0.0000
14,clab-nebula-serf125,25,58,69,38,31,20,0.5507,0.6552,0.4270
14,clab-nebula-serf125,30,84,135,74,61,10,0.5481,0.8810,0.5103
14,clab-nebula-serf125,35,112,161,112,49,0,0.6957,1.0000,0.6957
14,clab-nebula-serf125,40,137,161,137,24,0,0.8509,1.0000,0.8509
14,clab-nebula-serf125,45,146,161,146,15,0,0.9068,1.0000,0.9068
14,clab-nebula-serf125,50,155,161,155,6,0,0.9627,1.0000,0.9627
14,clab-nebula-serf125,55,161,161,161,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf125,60,161,161,161,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf130,5,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf130,10,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf130,15,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf130,20,13,0,0,0,13,0.0000,0.0000,0.0000
14,clab-nebula-serf130,25,14,0,0,0,14,0.0000,0.0000,0.0000
14,clab-nebula-serf130,30,24,0,0,0,24,0.0000,0.0000,0.0000
14,clab-nebula-serf130,35,41,68,31,37,10,0.4559,0.7561,0.3974
14,clab-nebula-serf130,40,53,83,43,40,10,0.5181,0.8113,0.4624
14,clab-nebula-serf130,45,84,161,84,77,0,0.5217,1.0000,0.5217
14,clab-nebula-serf130,50,111,161,111,50,0,0.6894,1.0000,0.6894
14,clab-nebula-serf130,55,136,161,136,25,0,0.8447,1.0000,0.8447
14,clab-nebula-serf130,60,146,161,146,15,0,0.9068,1.0000,0.9068
14,clab-nebula-serf135,5,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf135,10,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf135,15,1,0,0,0,1,0.0000,0.0000,0.0000
14,clab-nebula-serf135,20,14,0,0,0,14,0.0000,0.0000,0.0000
14,clab-nebula-serf135,25,15,0,0,0,15,0.0000,0.0000,0.0000
14,clab-nebula-serf135,30,25,26,21,5,4,0.8077,0.8400,0.7000
14,clab-nebula-serf135,35,42,80,32,48,10,0.4000,0.7619,0.3556
14,clab-nebula-serf135,40,54,149,44,105,10,0.2953,0.8148,0.2767
14,clab-nebula-serf135,45,91,161,91,70,0,0.5652,1.0000,0.5652
14,clab-nebula-serf135,50,112,161,112,49,0,0.6957,1.0000,0.6957
14,clab-nebula-serf135,55,137,161,137,24,0,0.8509,1.0000,0.8509
14,clab-nebula-serf135,60,146,161,146,15,0,0.9068,1.0000,0.9068
14,clab-nebula-serf140,5,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf140,10,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf140,15,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf140,20,13,0,0,0,13,0.0000,0.0000,0.0000
14,clab-nebula-serf140,25,14,0,0,0,14,0.0000,0.0000,0.0000
14,clab-nebula-serf140,30,25,0,0,0,25,0.0000,0.0000,0.0000
14,clab-nebula-serf140,35,39,68,29,39,10,0.4265,0.7436,0.3718
14,clab-nebula-serf140,40,52,83,42,41,10,0.5060,0.8077,0.4516
14,clab-nebula-serf140,45,82,161,82,79,0,0.5093,1.0000,0.5093
14,clab-nebula-serf140,50,108,161,108,53,0,0.6708,1.0000,0.6708
14,clab-nebula-serf140,55,136,161,136,25,0,0.8447,1.0000,0.8447
14,clab-nebula-serf140,60,145,161,145,16,0,0.9006,1.0000,0.9006
14,clab-nebula-serf145,5,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf145,10,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf145,15,1,0,0,0,1,0.0000,0.0000,0.0000
14,clab-nebula-serf145,20,5,0,0,0,5,0.0000,0.0000,0.0000
14,clab-nebula-serf145,25,7,0,0,0,7,0.0000,0.0000,0.0000
14,clab-nebula-serf145,30,15,0,0,0,15,0.0000,0.0000,0.0000
14,clab-nebula-serf145,35,37,68,30,38,7,0.4412,0.8108,0.4000
14,clab-nebula-serf145,40,56,102,46,56,10,0.4510,0.8214,0.4107
14,clab-nebula-serf145,45,66,161,66,95,0,0.4099,1.0000,0.4099
14,clab-nebula-serf145,50,104,161,104,57,0,0.6460,1.0000,0.6460
14,clab-nebula-serf145,55,130,161,130,31,0,0.8075,1.0000,0.8075
14,clab-nebula-serf145,60,145,161,145,16,0,0.9006,1.0000,0.9006
14,clab-nebula-serf150,5,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf150,10,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf150,15,1,0,0,0,1,0.0000,0.0000,0.0000
14,clab-nebula-serf150,20,9,0,0,0,9,0.0000,0.0000,0.0000
14,clab-nebula-serf150,25,17,0,0,0,17,0.0000,0.0000,0.0000
14,clab-nebula-serf150,30,23,53,9,44,14,0.1698,0.3913,0.1343
14,clab-nebula-serf150,35,42,83,11,72,31,0.1325,0.2619,0.0965
14,clab-nebula-serf150,40,54,140,54,86,0,0.3857,1.0000,0.3857
14,clab-nebula-serf150,45,79,156,78,78,1,0.5000,0.9873,0.4968
14,clab-nebula-serf150,50,117,161,117,44,0,0.7267,1.0000,0.7267
14,clab-nebula-serf150,55,141,161,141,20,0,0.8758,1.0000,0.8758
14,clab-nebula-serf150,60,152,161,152,9,0,0.9441,1.0000,0.9441
14,clab-nebula-serf155,5,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf155,10,0,0,0,0,0,1.0000,1.0000,1.0000
14,clab-nebula-serf155,15,1,0,0,0,1,0.0000,0.0000,0.0000
14,clab-nebula-serf155,20,11,0,0,0,11,0.0000,0.0000,0.0000
14,clab-nebula-serf155,25,14,0,0,0,14,0.0000,0.0000,0.0000
14,clab-nebula-serf155,30,24,0,0,0,24,0.0000,0.0000,0.0000
14,clab-nebula-serf155,35,43,72,9,63,34,0.1250,0.2093,0.0849
14,clab-nebula-serf155,40,56,83,17,66,39,0.2048,0.3036,0.1393
14,clab-nebula-serf155,45,82,140,79,61,3,0.5643,0.9634,0.5524
14,clab-nebula-serf155,50,117,156,116,40,1,0.7436,0.9915,0.7389
14,clab-nebula-serf155,55,137,161,137,24,0,0.8509,1.0000,0.8509
14,clab-nebula-serf155,60,150,161,150,11,0,0.9317,1.0000,0.9317
14,clab-nebula-serf160,5,4,0,0,0,4,0.0000,0.0000,0.0000
14,clab-nebula-serf160,10,4,0,0,0,4,0.0000,0.0000,0.0000
14,clab-nebula-serf160,15,5,0,0,0,5,0.0000,0.0000,0.0000
14,clab-nebula-serf160,20,10,0,0,0,10,0.0000,0.0000,0.0000
14,clab-nebula-serf160,25,25,64,18,46,7,0.2812,0.7200,0.2535
14,clab-nebula-serf160,30,37,83,27,56,10,0.3253,0.7297,0.2903
14,clab-nebula-serf160,35,43,161,43,118,0,0.2671,1.0000,0.2671
14,clab-nebula-serf160,40,58,161,58,103,0,0.3602,1.0000,0.3602
14,clab-nebula-serf160,45,82,161,82,79,0,0.5093,1.0000,0.5093
14,clab-nebula-serf160,50,118,161,118,43,0,0.7329,1.0000,0.7329
14,clab-nebula-serf160,55,139,161,139,22,0,0.8634,1.0000,0.8634
14,clab-nebula-serf160,60,149,161,149,12,0,0.9255,1.0000,0.9255
16,clab-nebula-serf1,5,0,0,0,0,0,1.0000,1.0000,1.0000
16,clab-nebula-serf1,10,6,0,0,0,6,0.0000,0.0000,0.0000
16,clab-nebula-serf1,15,12,0,0,0,12,0.0000,0.0000,0.0000
16,clab-nebula-serf1,20,19,72,19,53,0,0.2639,1.0000,0.2639
16,clab-nebula-serf1,25,37,83,34,49,3,0.4096,0.9189,0.3953
16,clab-nebula-serf1,30,74,148,69,79,5,0.4662,0.9324,0.4510
16,clab-nebula-serf1,35,91,156,89,67,2,0.5705,0.9780,0.5633
16,clab-nebula-serf1,40,107,161,107,54,0,0.6646,1.0000,0.6646
